Year,Port Name,Direction,Cargo Group Name,Tonnage,Published Port Lat,Published Port Long
2003,Belfast,Outwards,Dry Bulk,1149,54.596391,-5.9301829
2003,Belfast,Outwards,Liquid Bulk,0,54.596391,-5.9301829
2003,Belfast,Outwards,Lo-Lo,483,54.596391,-5.9301829
2003,Belfast,Outwards,Main Freight,2529,54.596391,-5.9301829
2003,Belfast,Outwards,Other General Cargo,28,54.596391,-5.9301829
2003,Belfast,Outwards,Ro-Ro Non-SP,1078,54.596391,-5.9301829
2003,Belfast,Outwards,Ro-Ro Self-Prop,989,54.596391,-5.9301829
2003,Boston,Inwards,All Cargo,631,52.9689077,-0.0182756
2003,Boston,Inwards,Dry Bulk,58,52.9689077,-0.0182756
2003,Boston,Inwards,Liquid Bulk,12,52.9689077,-0.0182756
2003,Boston,Inwards,Lo-Lo,71,52.9689077,-0.0182756
2003,Boston,Inwards,Main Freight,71,52.9689077,-0.0182756
2003,Boston,Inwards,Other General Cargo,490,52.9689077,-0.0182756
2003,Boston,Outwards,All Cargo,404,52.9689077,-0.0182756
2003,Boston,Outwards,Dry Bulk,388,52.9689077,-0.0182756
2003,Boston,Outwards,Lo-Lo,15,52.9689077,-0.0182756
2003,Boston,Outwards,Main Freight,15,52.9689077,-0.0182756
2003,Bristol,Inwards,All Cargo,10226,51.448193,-2.6035933
2003,Bristol,Inwards,Dry Bulk,6265,51.448193,-2.6035933
2003,Bristol,Inwards,Liquid Bulk,2377,51.448193,-2.6035933
2003,Bristol,Inwards,Lo-Lo,489,51.448193,-2.6035933
2003,Bristol,Inwards,Main Freight,561,51.448193,-2.6035933
2003,Bristol,Inwards,Other General Cargo,441,51.448193,-2.6035933
2003,Bristol,Inwards,Ro-Ro Non-SP,74,51.448193,-2.6035933
2003,Bristol,Inwards,Ro-Ro Self-Prop,579,51.448193,-2.6035933
2003,Bristol,Outwards,All Cargo,1213,51.448193,-2.6035933
2003,Bristol,Outwards,Dry Bulk,825,51.448193,-2.6035933
2003,Bristol,Outwards,Liquid Bulk,25,51.448193,-2.6035933
2003,Bristol,Outwards,Lo-Lo,241,51.448193,-2.6035933
2003,Bristol,Outwards,Main Freight,249,51.448193,-2.6035933
2003,Bristol,Outwards,Other General Cargo,10,51.448193,-2.6035933
2003,Bristol,Outwards,Ro-Ro Non-SP,10,51.448193,-2.6035933
2003,Bristol,Outwards,Ro-Ro Self-Prop,102,51.448193,-2.6035933
2003,Cairnryan,Inwards,All Cargo,1113,54.9738045,-5.0250851
2003,Cairnryan,Inwards,Main Freight,1028,54.9738045,-5.0250851
2003,Cairnryan,Inwards,Ro-Ro Non-SP,469,54.9738045,-5.0250851
2003,Cairnryan,Inwards,Ro-Ro Self-Prop,644,54.9738045,-5.0250851
2003,Cairnryan,Outwards,All Cargo,1214,54.9738045,-5.0250851
2003,Cairnryan,Outwards,Main Freight,1110,54.9738045,-5.0250851
2003,Cairnryan,Outwards,Ro-Ro Non-SP,531,54.9738045,-5.0250851
2003,Cairnryan,Outwards,Ro-Ro Self-Prop,683,54.9738045,-5.0250851
2003,Cardiff,Inwards,All Cargo,1888,51.4816546,-3.1791934
2003,Cardiff,Inwards,Dry Bulk,395,51.4816546,-3.1791934
2003,Cardiff,Inwards,Liquid Bulk,1220,51.4816546,-3.1791934
2003,Cardiff,Inwards,Lo-Lo,56,51.4816546,-3.1791934
2003,Cardiff,Inwards,Main Freight,57,51.4816546,-3.1791934
2003,Cardiff,Inwards,Other General Cargo,216,51.4816546,-3.1791934
2003,Cardiff,Outwards,All Cargo,399,51.4816546,-3.1791934
2003,Cardiff,Outwards,Dry Bulk,2,51.4816546,-3.1791934
2003,Cardiff,Outwards,Lo-Lo,148,51.4816546,-3.1791934
2003,Cardiff,Outwards,Main Freight,148,51.4816546,-3.1791934
2003,Cardiff,Outwards,Other General Cargo,249,51.4816546,-3.1791934
2003,Clyde,Inwards,All Cargo,6056,55.865084,-4.3237846
2003,Clyde,Inwards,Dry Bulk,3741,55.865084,-4.3237846
2003,Clyde,Inwards,Liquid Bulk,2052,55.865084,-4.3237846
2003,Clyde,Inwards,Lo-Lo,74,55.865084,-4.3237846
2003,Clyde,Inwards,Main Freight,74,55.865084,-4.3237846
2003,Clyde,Inwards,Other General Cargo,187,55.865084,-4.3237846
2003,Clyde,Outwards,All Cargo,3158,55.865084,-4.3237846
2003,Clyde,Outwards,Dry Bulk,1330,55.865084,-4.3237846
2003,Clyde,Outwards,Liquid Bulk,1059,55.865084,-4.3237846
2003,Clyde,Outwards,Lo-Lo,352,55.865084,-4.3237846
2003,Clyde,Outwards,Main Freight,353,55.865084,-4.3237846
2003,Clyde,Outwards,Other General Cargo,417,55.865084,-4.3237846
2003,Cromarty Firth,Inwards,All Cargo,1650,57.68333333,-4.033333333
2003,Cromarty Firth,Inwards,Dry Bulk,105,57.68333333,-4.033333333
2003,Cromarty Firth,Inwards,Liquid Bulk,1520,57.68333333,-4.033333333
2003,Cromarty Firth,Inwards,Lo-Lo,0,57.68333333,-4.033333333
2003,Cromarty Firth,Inwards,Main Freight,0,57.68333333,-4.033333333
2003,Cromarty Firth,Inwards,Other General Cargo,27,57.68333333,-4.033333333
2003,Cromarty Firth,Outwards,All Cargo,1851,57.68333333,-4.033333333
2003,Cromarty Firth,Outwards,Dry Bulk,6,57.68333333,-4.033333333
2003,Cromarty Firth,Outwards,Liquid Bulk,1801,57.68333333,-4.033333333
2003,Cromarty Firth,Outwards,Other General Cargo,44,57.68333333,-4.033333333
2003,Dover,Inwards,All Cargo,12057,51.1251275,1.3134228
2003,Dover,Inwards,Dry Bulk,207,51.1251275,1.3134228
2003,Dover,Inwards,Lo-Lo,2,51.1251275,1.3134228
2003,Dover,Inwards,Main Freight,11584,51.1251275,1.3134228
2003,Dover,Inwards,Other General Cargo,261,51.1251275,1.3134228
2003,Dover,Inwards,Ro-Ro Non-SP,213,51.1251275,1.3134228
2003,Dover,Inwards,Ro-Ro Self-Prop,11373,51.1251275,1.3134228
2003,Dover,Outwards,All Cargo,6739,51.1251275,1.3134228
2003,Dover,Outwards,Dry Bulk,56,51.1251275,1.3134228
2003,Dover,Outwards,Lo-Lo,1,51.1251275,1.3134228
2003,Dover,Outwards,Main Freight,6677,51.1251275,1.3134228
2003,Dover,Outwards,Other General Cargo,0,51.1251275,1.3134228
2003,Dover,Outwards,Ro-Ro Non-SP,156,51.1251275,1.3134228
2003,Dover,Outwards,Ro-Ro Self-Prop,6525,51.1251275,1.3134228
2003,Dundee,Inwards,All Cargo,753,56.46196324,-2.952554173
2003,Dundee,Inwards,Dry Bulk,226,56.46196324,-2.952554173
2003,Dundee,Inwards,Liquid Bulk,369,56.46196324,-2.952554173
2003,Dundee,Inwards,Other General Cargo,157,56.46196324,-2.952554173
2003,Dundee,Inwards,Ro-Ro Self-Prop,0,56.46196324,-2.952554173
2003,Dundee,Outwards,All Cargo,264,56.46196324,-2.952554173
2003,Dundee,Outwards,Dry Bulk,88,56.46196324,-2.952554173
2003,Dundee,Outwards,Liquid Bulk,107,56.46196324,-2.952554173
2003,Dundee,Outwards,Other General Cargo,68,56.46196324,-2.952554173
2003,Felixstowe,Inwards,All Cargo,13605,51.9642959,1.3289938
2003,Felixstowe,Inwards,Liquid Bulk,137,51.9642959,1.3289938
2003,Felixstowe,Inwards,Lo-Lo,10947,51.9642959,1.3289938
2003,Felixstowe,Inwards,Main Freight,12773,51.9642959,1.3289938
2003,Felixstowe,Inwards,Other General Cargo,695,51.9642959,1.3289938
2003,Felixstowe,Inwards,Ro-Ro Non-SP,1682,51.9642959,1.3289938
2003,Felixstowe,Inwards,Ro-Ro Self-Prop,143,51.9642959,1.3289938
2003,Felixstowe,Outwards,All Cargo,8677,51.9642959,1.3289938
2003,Felixstowe,Outwards,Liquid Bulk,2,51.9642959,1.3289938
2003,Felixstowe,Outwards,Lo-Lo,7464,51.9642959,1.3289938
2003,Felixstowe,Outwards,Main Freight,8666,51.9642959,1.3289938
2003,Felixstowe,Outwards,Other General Cargo,7,51.9642959,1.3289938
2003,Felixstowe,Outwards,Ro-Ro Non-SP,1129,51.9642959,1.3289938
2003,Felixstowe,Outwards,Ro-Ro Self-Prop,74,51.9642959,1.3289938
2003,Fishguard,Inwards,All Cargo,262,51.993364,-4.976783
2003,Fishguard,Inwards,Main Freight,261,51.993364,-4.976783
2003,Fishguard,Inwards,Ro-Ro Non-SP,72,51.993364,-4.976783
2003,Fishguard,Inwards,Ro-Ro Self-Prop,189,51.993364,-4.976783
2003,Fishguard,Outwards,All Cargo,212,51.993364,-4.976783
2003,Fishguard,Outwards,Main Freight,209,51.993364,-4.976783
2003,Fishguard,Outwards,Ro-Ro Non-SP,70,51.993364,-4.976783
2003,Fishguard,Outwards,Ro-Ro Self-Prop,142,51.993364,-4.976783
2003,Fleetwood,Inwards,All Cargo,847,53.9219585,-3.0327286
2003,Fleetwood,Inwards,Main Freight,838,53.9219585,-3.0327286
2003,Fleetwood,Inwards,Ro-Ro Non-SP,542,53.9219585,-3.0327286
2003,Fleetwood,Inwards,Ro-Ro Self-Prop,305,53.9219585,-3.0327286
2003,Fleetwood,Outwards,All Cargo,777,53.9219585,-3.0327286
2003,Fleetwood,Outwards,Main Freight,722,53.9219585,-3.0327286
2003,Fleetwood,Outwards,Ro-Ro Non-SP,556,53.9219585,-3.0327286
2003,Fleetwood,Outwards,Ro-Ro Self-Prop,221,53.9219585,-3.0327286
2003,Forth,Inwards,All Cargo,4446,55.955811,-3.002736
2003,Forth,Inwards,Dry Bulk,1191,55.955811,-3.002736
2003,Forth,Inwards,Liquid Bulk,1827,55.955811,-3.002736
2003,Forth,Inwards,Lo-Lo,669,55.955811,-3.002736
2003,Forth,Inwards,Main Freight,848,55.955811,-3.002736
2003,Forth,Inwards,Other General Cargo,578,55.955811,-3.002736
2003,Forth,Inwards,Ro-Ro Non-SP,93,55.955811,-3.002736
2003,Forth,Inwards,Ro-Ro Self-Prop,89,55.955811,-3.002736
2003,Forth,Outwards,All Cargo,34306,55.955811,-3.002736
2003,Forth,Outwards,Dry Bulk,226,55.955811,-3.002736
2003,Forth,Outwards,Liquid Bulk,32470,55.955811,-3.002736
2003,Forth,Outwards,Lo-Lo,983,55.955811,-3.002736
2003,Forth,Outwards,Main Freight,1229,55.955811,-3.002736
2003,Forth,Outwards,Other General Cargo,381,55.955811,-3.002736
2003,Forth,Outwards,Ro-Ro Non-SP,127,55.955811,-3.002736
2003,Forth,Outwards,Ro-Ro Self-Prop,119,55.955811,-3.002736
2003,Fowey,Inwards,All Cargo,9,50.3357786,-4.6365952
2003,Fowey,Inwards,Dry Bulk,0,50.3357786,-4.6365952
2003,Fowey,Inwards,Liquid Bulk,9,50.3357786,-4.6365952
2003,Fowey,Outwards,All Cargo,1438,50.3357786,-4.6365952
2003,Fowey,Outwards,Dry Bulk,1438,50.3357786,-4.6365952
2003,Glensanda,Inwards,All Cargo,3,56.5664942,-5.5683994
2003,Glensanda,Inwards,Liquid Bulk,3,56.5664942,-5.5683994
2003,Glensanda,Outwards,All Cargo,5319,56.5664942,-5.5683994
2003,Glensanda,Outwards,Dry Bulk,5319,56.5664942,-5.5683994
2003,Goole,Inwards,All Cargo,1487,53.70068601,-0.869895988
2003,Goole,Inwards,Dry Bulk,245,53.70068601,-0.869895988
2003,Goole,Inwards,Liquid Bulk,23,53.70068601,-0.869895988
2003,Goole,Inwards,Lo-Lo,124,53.70068601,-0.869895988
2003,Goole,Inwards,Main Freight,124,53.70068601,-0.869895988
2003,Goole,Inwards,Other General Cargo,1095,53.70068601,-0.869895988
2003,Goole,Outwards,All Cargo,427,53.70068601,-0.869895988
2003,Goole,Outwards,Dry Bulk,21,53.70068601,-0.869895988
2003,Goole,Outwards,Liquid Bulk,9,53.70068601,-0.869895988
2003,Goole,Outwards,Lo-Lo,170,53.70068601,-0.869895988
2003,Goole,Outwards,Main Freight,170,53.70068601,-0.869895988
2003,Goole,Outwards,Other General Cargo,227,53.70068601,-0.869895988
2003,Great Yarmouth,Inwards,All Cargo,566,52.5729799,1.737455881
2003,Great Yarmouth,Inwards,Dry Bulk,252,52.5729799,1.737455881
2003,Great Yarmouth,Inwards,Liquid Bulk,135,52.5729799,1.737455881
2003,Great Yarmouth,Inwards,Lo-Lo,0,52.5729799,1.737455881
2003,Great Yarmouth,Inwards,Main Freight,0,52.5729799,1.737455881
2003,Great Yarmouth,Inwards,Other General Cargo,178,52.5729799,1.737455881
2003,Great Yarmouth,Inwards,Ro-Ro Non-SP,0,52.5729799,1.737455881
2003,Great Yarmouth,Outwards,All Cargo,213,52.5729799,1.737455881
2003,Great Yarmouth,Outwards,Dry Bulk,105,52.5729799,1.737455881
2003,Great Yarmouth,Outwards,Liquid Bulk,3,52.5729799,1.737455881
2003,Great Yarmouth,Outwards,Other General Cargo,104,52.5729799,1.737455881
2003,Grimsby & Immingham,Inwards,All Cargo,39400,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Dry Bulk,16288,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Liquid Bulk,13787,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Lo-Lo,695,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Main Freight,6913,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Other General Cargo,1671,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Ro-Ro Non-SP,5770,53.61559677,-0.211312294
2003,Grimsby & Immingham,Inwards,Ro-Ro Self-Prop,1189,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,All Cargo,16531,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Dry Bulk,1487,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Liquid Bulk,9563,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Lo-Lo,297,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Main Freight,4880,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Other General Cargo,299,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Ro-Ro Non-SP,4155,53.61559677,-0.211312294
2003,Grimsby & Immingham,Outwards,Ro-Ro Self-Prop,731,53.61559677,-0.211312294
2003,Harwich,Inwards,All Cargo,2871,51.948522,1.2857795
2003,Harwich,Inwards,Dry Bulk,30,51.948522,1.2857795
2003,Harwich,Inwards,Liquid Bulk,148,51.948522,1.2857795
2003,Harwich,Inwards,Lo-Lo,78,51.948522,1.2857795
2003,Harwich,Inwards,Main Freight,2579,51.948522,1.2857795
2003,Harwich,Inwards,Other General Cargo,106,51.948522,1.2857795
2003,Harwich,Inwards,Ro-Ro Non-SP,1451,51.948522,1.2857795
2003,Harwich,Inwards,Ro-Ro Self-Prop,1058,51.948522,1.2857795
2003,Harwich,Outwards,All Cargo,1459,51.948522,1.2857795
2003,Harwich,Outwards,Dry Bulk,183,51.948522,1.2857795
2003,Harwich,Outwards,Liquid Bulk,297,51.948522,1.2857795
2003,Harwich,Outwards,Lo-Lo,110,51.948522,1.2857795
2003,Harwich,Outwards,Main Freight,938,51.948522,1.2857795
2003,Harwich,Outwards,Other General Cargo,33,51.948522,1.2857795
2003,Harwich,Outwards,Ro-Ro Non-SP,476,51.948522,1.2857795
2003,Harwich,Outwards,Ro-Ro Self-Prop,361,51.948522,1.2857795
2003,Heysham,Inwards,All Cargo,2046,54.0494955,-2.890311
2003,Heysham,Inwards,Dry Bulk,106,54.0494955,-2.890311
2003,Heysham,Inwards,Liquid Bulk,10,54.0494955,-2.890311
2003,Heysham,Inwards,Lo-Lo,0,54.0494955,-2.890311
2003,Heysham,Inwards,Main Freight,1852,54.0494955,-2.890311
2003,Heysham,Inwards,Other General Cargo,67,54.0494955,-2.890311
2003,Heysham,Inwards,Ro-Ro Non-SP,1655,54.0494955,-2.890311
2003,Heysham,Inwards,Ro-Ro Self-Prop,208,54.0494955,-2.890311
2003,Heysham,Outwards,All Cargo,2037,54.0494955,-2.890311
2003,Heysham,Outwards,Main Freight,1893,54.0494955,-2.890311
2003,Heysham,Outwards,Other General Cargo,97,54.0494955,-2.890311
2003,Heysham,Outwards,Ro-Ro Non-SP,1671,54.0494955,-2.890311
2003,Heysham,Outwards,Ro-Ro Self-Prop,269,54.0494955,-2.890311
2003,Holyhead,Inwards,All Cargo,1770,53.3106715,-4.6330966
2003,Holyhead,Inwards,Dry Bulk,341,53.3106715,-4.6330966
2003,Holyhead,Inwards,Main Freight,1427,53.3106715,-4.6330966
2003,Holyhead,Inwards,Other General Cargo,0,53.3106715,-4.6330966
2003,Holyhead,Inwards,Ro-Ro Non-SP,279,53.3106715,-4.6330966
2003,Holyhead,Inwards,Ro-Ro Self-Prop,1151,53.3106715,-4.6330966
2003,Holyhead,Outwards,All Cargo,1559,53.3106715,-4.6330966
2003,Holyhead,Outwards,Main Freight,1554,53.3106715,-4.6330966
2003,Holyhead,Outwards,Ro-Ro Non-SP,333,53.3106715,-4.6330966
2003,Holyhead,Outwards,Ro-Ro Self-Prop,1225,53.3106715,-4.6330966
2003,Hull,Inwards,All Cargo,7170,53.743659,-0.33823852
2003,Hull,Inwards,Dry Bulk,1063,53.743659,-0.33823852
2003,Hull,Inwards,Liquid Bulk,1274,53.743659,-0.33823852
2003,Hull,Inwards,Lo-Lo,1513,53.743659,-0.33823852
2003,Hull,Inwards,Main Freight,2919,53.743659,-0.33823852
2003,Hull,Inwards,Other General Cargo,1375,53.743659,-0.33823852
2003,Hull,Inwards,Ro-Ro Non-SP,1568,53.743659,-0.33823852
2003,Hull,Inwards,Ro-Ro Self-Prop,378,53.743659,-0.33823852
2003,Hull,Outwards,All Cargo,3358,53.743659,-0.33823852
2003,Hull,Outwards,Dry Bulk,370,53.743659,-0.33823852
2003,Hull,Outwards,Liquid Bulk,1251,53.743659,-0.33823852
2003,Hull,Outwards,Lo-Lo,705,53.743659,-0.33823852
2003,Hull,Outwards,Main Freight,1583,53.743659,-0.33823852
2003,Hull,Outwards,Other General Cargo,120,53.743659,-0.33823852
2003,Hull,Outwards,Ro-Ro Non-SP,618,53.743659,-0.33823852
2003,Hull,Outwards,Ro-Ro Self-Prop,294,53.743659,-0.33823852
2003,Ipswich,Inwards,All Cargo,2570,52.0579324,1.1528095
2003,Ipswich,Inwards,Dry Bulk,1005,52.0579324,1.1528095
2003,Ipswich,Inwards,Liquid Bulk,412,52.0579324,1.1528095
2003,Ipswich,Inwards,Lo-Lo,386,52.0579324,1.1528095
2003,Ipswich,Inwards,Main Freight,919,52.0579324,1.1528095
2003,Ipswich,Inwards,Other General Cargo,235,52.0579324,1.1528095
2003,Ipswich,Inwards,Ro-Ro Non-SP,489,52.0579324,1.1528095
2003,Ipswich,Inwards,Ro-Ro Self-Prop,43,52.0579324,1.1528095
2003,Ipswich,Outwards,All Cargo,1319,52.0579324,1.1528095
2003,Ipswich,Outwards,Dry Bulk,917,52.0579324,1.1528095
2003,Ipswich,Outwards,Liquid Bulk,13,52.0579324,1.1528095
2003,Ipswich,Outwards,Lo-Lo,58,52.0579324,1.1528095
2003,Ipswich,Outwards,Main Freight,376,52.0579324,1.1528095
2003,Ipswich,Outwards,Other General Cargo,12,52.0579324,1.1528095
2003,Ipswich,Outwards,Ro-Ro Non-SP,295,52.0579324,1.1528095
2003,Ipswich,Outwards,Ro-Ro Self-Prop,23,52.0579324,1.1528095
2003,Kilroot Power Station Jetty,Inwards,All Cargo,1041,54.7321574,-5.7664992
2003,Kilroot Power Station Jetty,Inwards,Dry Bulk,1041,54.7321574,-5.7664992
2003,Kilroot Power Station Jetty,Inwards,Liquid Bulk,0,54.7321574,-5.7664992
2003,Larne,Inwards,All Cargo,2295,54.8508458,-5.8183116
2003,Larne,Inwards,Dry Bulk,21,54.8508458,-5.8183116
2003,Larne,Inwards,Liquid Bulk,77,54.8508458,-5.8183116
2003,Larne,Inwards,Main Freight,2029,54.8508458,-5.8183116
2003,Larne,Inwards,Ro-Ro Non-SP,1268,54.8508458,-5.8183116
2003,Larne,Inwards,Ro-Ro Self-Prop,928,54.8508458,-5.8183116
2003,Larne,Outwards,All Cargo,2025,54.8508458,-5.8183116
2003,Larne,Outwards,Dry Bulk,1,54.8508458,-5.8183116
2003,Larne,Outwards,Main Freight,1928,54.8508458,-5.8183116
2003,Larne,Outwards,Ro-Ro Non-SP,1096,54.8508458,-5.8183116
2003,Larne,Outwards,Ro-Ro Self-Prop,928,54.8508458,-5.8183116
2003,Liverpool,Inwards,All Cargo,23634,53.435409,-3.0044427
2003,Liverpool,Inwards,Dry Bulk,6326,53.435409,-3.0044427
2003,Liverpool,Inwards,Liquid Bulk,11994,53.435409,-3.0044427
2003,Liverpool,Inwards,Lo-Lo,1999,53.435409,-3.0044427
2003,Liverpool,Inwards,Main Freight,4344,53.435409,-3.0044427
2003,Liverpool,Inwards,Other General Cargo,952,53.435409,-3.0044427
2003,Liverpool,Inwards,Ro-Ro Non-SP,1684,53.435409,-3.0044427
2003,Liverpool,Inwards,Ro-Ro Self-Prop,680,53.435409,-3.0044427
2003,Liverpool,Outwards,All Cargo,8050,53.435409,-3.0044427
2003,Liverpool,Outwards,Dry Bulk,2678,53.435409,-3.0044427
2003,Liverpool,Outwards,Liquid Bulk,139,53.435409,-3.0044427
2003,Liverpool,Outwards,Lo-Lo,2196,53.435409,-3.0044427
2003,Liverpool,Outwards,Main Freight,5150,53.435409,-3.0044427
2003,Liverpool,Outwards,Other General Cargo,28,53.435409,-3.0044427
2003,Liverpool,Outwards,Ro-Ro Non-SP,2135,53.435409,-3.0044427
2003,Liverpool,Outwards,Ro-Ro Self-Prop,875,53.435409,-3.0044427
2003,London,Inwards,All Cargo,41679,51.50694,-0.072797405
2003,London,Inwards,Dry Bulk,13532,51.50694,-0.072797405
2003,London,Inwards,Liquid Bulk,16803,51.50694,-0.072797405
2003,London,Inwards,Lo-Lo,4830,51.50694,-0.072797405
2003,London,Inwards,Main Freight,7854,51.50694,-0.072797405
2003,London,Inwards,Other General Cargo,2951,51.50694,-0.072797405
2003,London,Inwards,Ro-Ro Non-SP,2934,51.50694,-0.072797405
2003,London,Inwards,Ro-Ro Self-Prop,630,51.50694,-0.072797405
2003,London,Outwards,All Cargo,9349,51.50694,-0.072797405
2003,London,Outwards,Dry Bulk,1472,51.50694,-0.072797405
2003,London,Outwards,Liquid Bulk,2935,51.50694,-0.072797405
2003,London,Outwards,Lo-Lo,2782,51.50694,-0.072797405
2003,London,Outwards,Main Freight,4379,51.50694,-0.072797405
2003,London,Outwards,Other General Cargo,262,51.50694,-0.072797405
2003,London,Outwards,Ro-Ro Non-SP,1549,51.50694,-0.072797405
2003,London,Outwards,Ro-Ro Self-Prop,351,51.50694,-0.072797405
2003,Londonderry,Inwards,All Cargo,1135,54.9978678,-7.3213056
2003,Londonderry,Inwards,Dry Bulk,725,54.9978678,-7.3213056
2003,Londonderry,Inwards,Liquid Bulk,270,54.9978678,-7.3213056
2003,Londonderry,Inwards,Other General Cargo,139,54.9978678,-7.3213056
2003,Londonderry,Outwards,All Cargo,37,54.9978678,-7.3213056
2003,Londonderry,Outwards,Dry Bulk,38,54.9978678,-7.3213056
2003,Manchester,Inwards,All Cargo,2732,53.472005,-2.2985689
2003,Manchester,Inwards,Dry Bulk,932,53.472005,-2.2985689
2003,Manchester,Inwards,Liquid Bulk,1773,53.472005,-2.2985689
2003,Manchester,Inwards,Other General Cargo,27,53.472005,-2.2985689
2003,Manchester,Outwards,All Cargo,3356,53.472005,-2.2985689
2003,Manchester,Outwards,Dry Bulk,463,53.472005,-2.2985689
2003,Manchester,Outwards,Liquid Bulk,2840,53.472005,-2.2985689
2003,Manchester,Outwards,Other General Cargo,53,53.472005,-2.2985689
2003,Medway,Inwards,All Cargo,13331,51.406817,0.54407446
2003,Medway,Inwards,Dry Bulk,7239,51.406817,0.54407446
2003,Medway,Inwards,Liquid Bulk,1224,51.406817,0.54407446
2003,Medway,Inwards,Lo-Lo,1920,51.406817,0.54407446
2003,Medway,Inwards,Main Freight,1921,51.406817,0.54407446
2003,Medway,Inwards,Other General Cargo,2589,51.406817,0.54407446
2003,Medway,Inwards,Ro-Ro Non-SP,0,51.406817,0.54407446
2003,Medway,Inwards,Ro-Ro Self-Prop,358,51.406817,0.54407446
2003,Medway,Outwards,All Cargo,2288,51.406817,0.54407446
2003,Medway,Outwards,Dry Bulk,682,51.406817,0.54407446
2003,Medway,Outwards,Liquid Bulk,0,51.406817,0.54407446
2003,Medway,Outwards,Lo-Lo,1359,51.406817,0.54407446
2003,Medway,Outwards,Main Freight,1359,51.406817,0.54407446
2003,Medway,Outwards,Other General Cargo,193,51.406817,0.54407446
2003,Medway,Outwards,Ro-Ro Non-SP,0,51.406817,0.54407446
2003,Medway,Outwards,Ro-Ro Self-Prop,54,51.406817,0.54407446
2003,Milford Haven,Inwards,All Cargo,18476,51.705196,-5.01372
2003,Milford Haven,Inwards,Dry Bulk,33,51.705196,-5.01372
2003,Milford Haven,Inwards,Liquid Bulk,18004,51.705196,-5.01372
2003,Milford Haven,Inwards,Main Freight,428,51.705196,-5.01372
2003,Milford Haven,Inwards,Other General Cargo,10,51.705196,-5.01372
2003,Milford Haven,Inwards,Ro-Ro Non-SP,162,51.705196,-5.01372
2003,Milford Haven,Inwards,Ro-Ro Self-Prop,269,51.705196,-5.01372
2003,Milford Haven,Outwards,All Cargo,14261,51.705196,-5.01372
2003,Milford Haven,Outwards,Liquid Bulk,13882,51.705196,-5.01372
2003,Milford Haven,Outwards,Main Freight,365,51.705196,-5.01372
2003,Milford Haven,Outwards,Other General Cargo,5,51.705196,-5.01372
2003,Milford Haven,Outwards,Ro-Ro Non-SP,208,51.705196,-5.01372
2003,Milford Haven,Outwards,Ro-Ro Self-Prop,167,51.705196,-5.01372
